codFonteRecurso,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codPrograma,codProjetoAtividade,codFuncao,codSubFuncao,codCategoria,codGrupo,codModalidade,codElemento,codItemDespesa,codSubElemento,codEmpenho,txtRazaoSocial,numCpfCnpj
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,103859,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3002,3357,16,451,4,4,90,51,2,8,104807,CONSORCIO BLK  PROGREDIOR  ALFREDO AVILA,46372115000108
08.1.759.1224,,,,3002,3357,16,451,4,4,90,51,2,8,104811,CONSORCIO BLK  PROGREDIOR  ALFREDO AVILA,46372115000108
10.2.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,106042,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,107111,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,107114,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,107131,G2M GESTAO E EMPREENDIMENTOS LTDA,44671192000133
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,107136,G2M GESTAO E EMPREENDIMENTOS LTDA,44671192000133
10.2.755.1224,,,,3026,1536,10,302,4,4,90,39,0,0,107555,WEBER CONSULTORIA E ENGENHARIA AMBIENTAL LIMITADA,06273115000136
10.2.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,111672,SPALLA ENGENHARIA LTDA,05633207000117
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,132131,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,132249,HABITA LOTE 12 SA,33113646000134
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,132267,TEENIMOBILIARIO SA,33598776000104
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,132275,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,132320,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133372,CONSORCIO PRO SAUDE SAO PAULO  CAMPO LIMPO,55272706000102
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,133376,UNO HABITACAO SA,33298127000198
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133381,SP9 INCORPORACAO E CONSTRUCAO  SPE SA,32994332000125
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133384,CONSORCIO CDGPROGREDIOR SMS,55534636000105
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133388,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133390,CONSORCIO RENOVA SAUDE,55757193000111
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133421,FRIG ENGENHARIA LTDA,32402456000174
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133422,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133430,CONSORCIO HOSPITAL TATUAPE,55483217000191
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133477,ENDEAL ENGENHARIA E CONSTRUCOES LTDA,03430585000178
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133481,CSC ENGENHARIA LTDA,08509235000115
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,133922,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,133964,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,134258,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,134346,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,134458,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,137412,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,137457,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,137590,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,137729,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,137797,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,137915,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138036,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138127,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138135,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138160,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138163,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138222,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138273,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138287,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,138298,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,138591,CONSORCIO LEMAM  CONSITEC  JLA,53619416000159
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,138606,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,138612,HERSA ENGENHARIA E SERVICOS LTDA,01376473000150
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,139050,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,139055,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,139713,EEC ENGENHARIA E CONSTRUCOES LTDA,02811333000126
10.1.755.1224,,,,3026,1536,10,302,4,4,90,39,0,0,139735,WEBER CONSULTORIA E ENGENHARIA AMBIENTAL LIMITADA,06273115000136
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,139786,APENG SERVICOS E CONSTRUCOES LTDA,30037029000109
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139803,VPP CONSTRUTORA LTDA,04860624000130
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139810,VPP CONSTRUTORA LTDA,04860624000130
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139819,RODOSERV ENGENHARIA LTDA,15108349000119
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139828,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139829,ECO PRIME ENGENHARIA LTDA,08068681000131
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139837,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139845,JNB CONSTRUCOES E SERVICOS LTDA,47061699000163
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,139850,CONSORCIO MAIS SAUDE,53780577000120
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,139865,REP ENGENHARIA E SERVICOS LTDA,36157982000177
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,139871,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,139881,JB CONSTRUCOES E EMPREENDIMENTOS LTDA,00688529000140
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,140222,CONSORCIO M9 ENGENHARIA,58563919000173
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,140240,SHOP SIGNS OBRAS E SERVICOS LTDA,02120261000170
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,140253,CONSTRUTORA SANDIN LTDA,51182145000191
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,140261,CONSTRUTORA SANDIN LTDA,51182145000191
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,140277,CONSORCIO UG,51803790000184
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,140283,CONSORCIO UG,51803790000184
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140313,CONSTRUTORA ROY LTDA,43898972000158
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140314,RAMON AGUILERA PARTICIPACOES E EMPREENDIMENTOS LTDA,11823795000154
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140326,CLD CONSTRUTORA LACOS DETETORES E ELETRONICA LTDA,55996615000101
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140341,FP PROJETOS EMPREENDIMENTOS LTDA,15009784000196
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140352,R J C SINALIZACAO URBANA LTDA,12420273000174
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140354,R J C SINALIZACAO URBANA LTDA,12420273000174
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140361,R J C SINALIZACAO URBANA LTDA,12420273000174
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140408,CONSTRUISO ENGENHARIA E EMPREENDIMENTOS LTDA,04206255000166
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140582,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140586,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140593,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140598,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140602,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140605,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140609,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140614,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140620,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140621,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140624,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140635,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,140639,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140653,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3026,1536,10,302,4,4,90,39,0,0,140735,WEBER CONSULTORIA E ENGENHARIA AMBIENTAL LIMITADA,06273115000136
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140748,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140759,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140763,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140788,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140932,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140935,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140937,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140939,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140940,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140942,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140943,CONSORCIO HR,51773856000130
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140947,DPT ENGENHARIA E ARQUITETURA LTDA,34730331000107
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140948,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140949,DPT ENGENHARIA E ARQUITETURA LTDA,34730331000107
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140954,H2OBRAS CONSTRUCOES LTDA,24262722000182
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140955,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140958,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140966,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140978,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140982,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140991,FP PROJETOS EMPREENDIMENTOS LTDA,15009784000196
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,140995,FP PROJETOS EMPREENDIMENTOS LTDA,15009784000196
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141005,TERRA NOVA ENGENHARIA E CONSTRUCOES LTDA,07461206000168
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141006,TERRA NOVA ENGENHARIA E CONSTRUCOES LTDA,07461206000168
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141010,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141017,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141024,DEKTON ENGENHARIA E CONSTRUCAO LTDA,06297348000179
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141025,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141027,DEKTON ENGENHARIA E CONSTRUCAO LTDA,06297348000179
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141030,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141057,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141069,SPALLA ENGENHARIA LTDA,05633207000117
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141076,SPALLA ENGENHARIA LTDA,05633207000117
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141095,DB CONSTRUCOES LTDA,03101876000112
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141096,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141101,DB CONSTRUCOES LTDA,03101876000112
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141109,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141111,H2OBRAS CONSTRUCOES LTDA,24262722000182
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141114,H2OBRAS CONSTRUCOES LTDA,24262722000182
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141117,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141121,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141126,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141136,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141145,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141147,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141153,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141156,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141159,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141169,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141174,EMPREITEC CONSTRUCOES ELETRICAS LTDA,33534793000188
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141178,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141189,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141200,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141245,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141327,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141329,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141331,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141333,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141335,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141336,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,141339,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,141340,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141343,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141346,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141350,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141354,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141362,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141374,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141767,CONSORCIO HR,51773856000130
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,141771,CONSORCIO HR,51773856000130
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141783,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141802,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,147269,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,147283,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,147290,CONSORCIO SAUDE - PMSP,51804427000183
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,147292,CONSORCIO HOSPITAL TATUAPE,55483217000191
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,147529,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,156197,RODOSERV ENGENHARIA LTDA,15108349000119
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,156626,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,156651,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,156818,CONSORCIO MAIS SAUDE,53780577000120
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,158246,EEC ENGENHARIA E CONSTRUCOES LTDA,02811333000126
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,158849,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,159425,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,159426,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,159859,CONSORCIO LEMAM  CONSITEC  JLA,53619416000159
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,160203,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,160207,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,160211,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3002,3354,16,482,4,4,90,51,2,8,160216,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,161930,CONSTRUTORA SANDIN LTDA,51182145000191
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,162546,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,164395,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,169040,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,169129,CONSTRUTORA SANDIN LTDA,51182145000191
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,169746,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,169750,CONSORCIO MAIS SAUDE,53780577000120
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,169803,R J C SINALIZACAO URBANA LTDA,12420273000174
08.1.759.1224,,,,3026,1536,10,302,4,4,90,39,9,9,169830,WEBER CONSULTORIA E ENGENHARIA AMBIENTAL LIMITADA,06273115000136
10.1.755.1224,,,,3026,1536,10,302,4,4,90,39,9,9,169833,WEBER CONSULTORIA E ENGENHARIA AMBIENTAL LIMITADA,06273115000136
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,169914,CONSTRUTORA PROGREDIOR LTDA,56838949000110
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,169961,HERSA ENGENHARIA E SERVICOS LTDA,01376473000150
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,169970,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,171614,CONSORCIO CDGPROGREDIOR SMS,55534636000105
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,171615,CONSORCIO CDGPROGREDIOR SMS,55534636000105
