codFonteRecurso,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codPrograma,codProjetoAtividade,codFuncao,codSubFuncao,codCategoria,codGrupo,codModalidade,codElemento,codItemDespesa,codSubElemento,codEmpenho,txtRazaoSocial,numCpfCnpj
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,74662,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,74781,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,74986,2N ENGENHARIA LTDA,00346953000106
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,76071,SP9 INCORPORACAO E CONSTRUCAO  SPE SA,32994332000125
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,78162,BT COMERCIO E SERVICOS EM ELEVADORES LTDA,28355223000190
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,78567,QUALIDA SERVICOS TECNICOS EIRELI,06194976000129
08.2.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,83586,CONSTRUTORA SANDIN LTDA,51182145000191
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,87225,UNO HABITACAO SA,33298127000198
08.1.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,87263,UNO HABITACAO SA,33298127000198
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,87301,HABITA LOTE 12 SA,33113646000134
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,87359,HABITA LOTE 12 SA,33113646000134
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,87400,HABITA LOTE 12 SA,33113646000134
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,87426,HABITA LOTE 12 SA,33113646000134
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,9,89374,DR3 ENGENHARIA LTDA,31106680000156
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,92979,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,93687,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,96554,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,97220,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,97230,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,97816,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,97841,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98196,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98633,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98637,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98638,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98685,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98748,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98760,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98771,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98777,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98797,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98798,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98819,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98826,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98837,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98841,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98860,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98877,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98921,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98940,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,98952,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,99145,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,99818,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,99842,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,0,101375,WEBER CONSULTORIA E ENGENHARIA AMBIENTAL LIMITADA,06273115000136
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,105185,2N ENGENHARIA LTDA,00346953000106
10.1.755.1224,,,,3003,1526,10,301,4,4,50,51,0,5,105536,FUNDACAO DO ABC,57571275000100
08.1.759.1224,,,,3003,1526,10,301,4,4,50,51,0,5,105541,FUNDACAO DO ABC,57571275000100
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,105810,SPALLA ENGENHARIA LTDA,05633207000117
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,105895,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,105896,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,105897,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,109547,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,50,51,0,5,115575,ASSOCIAÇÃO SAUDE DA FAMILIA,68311216000101
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,0,118482,CONAM  CONSULTORIA AMBIENTAL LTDA,06316940000170
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,123900,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3003,1526,10,301,4,4,50,51,0,5,126736,INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE,11344038000106
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,129264,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.2.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,130219,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.2.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,130226,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.2.759.1224,,,,3026,1536,10,302,4,4,90,39,9,9,137658,CONSORCIO MBM,50851721000183
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140473,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140474,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140532,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140535,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140538,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140546,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140551,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140568,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140569,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140572,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140573,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140576,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140581,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140583,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140588,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140594,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140599,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140600,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140610,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140619,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140799,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140800,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140801,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140802,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140817,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140818,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140823,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140825,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140828,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140829,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140834,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140842,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140908,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,140949,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141032,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,141052,TERRA NOVA ENGENHARIA E CONSTRUCOES LTDA,07461206000168
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141152,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141200,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141233,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141243,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141244,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141319,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141329,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141335,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141468,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,141502,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,141512,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,141515,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141651,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141659,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141672,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141673,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141678,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141683,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141686,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141690,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141700,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141710,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141715,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141754,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141771,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141772,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141799,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141813,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141830,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141831,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141846,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141862,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141864,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141876,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141884,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141886,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,141939,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142000,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142191,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142218,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142232,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142377,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142421,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142562,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142567,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142577,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,142581,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,146835,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,146846,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,147838,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,147894,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,148465,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,148729,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,148905,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,149811,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,150181,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,150201,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,150226,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,151107,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,151292,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,152460,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,155444,TERRA NOVA ENGENHARIA E CONSTRUCOES LTDA,07461206000168
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,158914,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,159435,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,160134,SHOP SIGNS OBRAS E SERVICOS LTDA,02120261000170
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,160160,CONSTRUISO ENGENHARIA E EMPREENDIMENTOS LTDA,04206255000166
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,160163,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,160205,JNB CONSTRUCOES E SERVICOS LTDA,47061699000163
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,160234,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
08.2.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,160236,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,161177,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161204,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161208,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.1.759.1224,,,,3002,3356,16,482,4,4,90,39,1,1,161217,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161335,ECO PRIME ENGENHARIA LTDA,08068681000131
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161534,DPT ENGENHARIA E ARQUITETURA LTDA,34730331000107
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161585,RAMON AGUILERA PARTICIPACOES E EMPREENDIMENTOS LTDA,11823795000154
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161604,FP PROJETOS EMPREENDIMENTOS LTDA,15009784000196
08.1.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,161842,APENG SERVICOS E CONSTRUCOES LTDA,30037029000109
08.2.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,161901,FRIG ENGENHARIA LTDA,32402456000174
08.2.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,161914,EEC ENGENHARIA E CONSTRUCOES LTDA,02811333000126
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,161972,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
08.2.759.1224,,,,3026,1536,10,302,4,4,90,39,9,9,162005,CONSORCIO MBM,50851721000183
08.2.759.1224,,,,3026,1536,10,302,4,4,90,39,9,9,162010,CONSORCIO MBM,50851721000183
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,162018,DB CONSTRUCOES LTDA,03101876000112
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,162053,R J C SINALIZACAO URBANA LTDA,12420273000174
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,162059,DB CONSTRUCOES LTDA,03101876000112
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,162084,H2OBRAS CONSTRUCOES LTDA,24262722000182
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,162213,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,162284,CLD CONSTRUTORA LACOS DETETORES E ELETRONICA LTDA,55996615000101
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163071,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163079,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163085,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163093,H E ENGENHARIA COMERCIO E REPRESENTACOES LTDA,62533278000181
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163134,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163171,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,163184,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,163232,SPALLA ENGENHARIA LTDA,05633207000117
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163240,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163349,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
