valLiquidado,valPagoRestos,valAnuladoEmpenho,valPagoExercicio,txtRazaoSocial,valLiquidadoRestos,valEmpenhadoLiquido,numCpfCnpj,valTotalEmpenhado,modifiedMode,usuarioOperacao
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
2750861.97,0.0,0.0,2750861.97,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,5578923.82,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
4331783.04,0.0,0.0,4331783.04,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,0.0,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1667244.1,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
2864209.51,0.0,0.0,2864209.51,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,5297933.43,53591103000130,5297933.43,5,
9295509.8,0.0,0.0,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9734444.12,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4065025.3,0.0,0.0,2750861.97,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,5578923.82,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
4331783.04,0.0,0.0,4331783.04,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,0.0,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1667244.1,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
2864209.51,0.0,0.0,2864209.51,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,5297933.43,53591103000130,5297933.43,5,
9295509.8,0.0,0.0,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9734444.12,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4065025.3,0.0,0.0,4065025.3,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,5578923.82,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
6379587.53,0.0,0.0,6379587.53,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,1681.85,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1665562.25,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
4707694.66,0.0,0.0,4707694.66,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,5297933.43,53591103000130,5297933.43,5,
9295509.8,0.0,0.0,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9734444.12,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4365935.22,0.0,0.0,4365935.22,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,5578923.82,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
6379587.53,0.0,0.0,6379587.53,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,1681.85,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1665562.25,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
4707694.66,0.0,0.0,4707694.66,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,5297933.43,53591103000130,5297933.43,5,
9295509.8,0.0,0.0,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9734444.12,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4365935.22,0.0,0.0,4365935.22,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,5578923.82,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
6379587.53,0.0,0.0,6379587.53,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,1681.85,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1665562.25,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
4939726.21,0.0,0.0,4939726.21,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,5297933.43,53591103000130,5297933.43,5,
9295509.8,0.0,0.0,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9734444.12,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4365935.22,0.0,0.0,4365935.22,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,5578923.82,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
6379587.53,0.0,0.0,6379587.53,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,1681.85,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1665562.25,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
4939726.21,0.0,0.0,4939726.21,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,5297933.43,53591103000130,5297933.43,5,
9295509.8,0.0,0.0,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9734444.12,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
0.0,241200.81,0.0,0.0,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4365935.22,0.0,1212988.6,4365935.22,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,4365935.22,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
6379587.53,0.0,0.0,6379587.53,HABITA LOTE 12 SA,0.0,8495009.05,33113646000134,8495009.05,5,
1665562.25,0.0,1681.85,1665562.25,BB ENGENHARIA E CONSTRUCOES S A,0.0,1665562.25,03643992000163,1667244.1,5,
13237979.3,0.0,0.0,13237979.3,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,0.0,13238045.15,43677822000114,13238045.15,5,
21564145.43,0.0,0.0,21564145.43,COMPANHIA DE ENGENHARIA DE TRAFEGO - CET,0.0,21564145.43,47902648000117,21564145.43,5,
4949675.44,0.0,348257.99,4949675.44,FLORESTANA CONSTRUCOES E SERVICOS LTDA,0.0,4949675.44,53591103000130,5297933.43,5,
9295509.8,0.0,438934.32,9295509.8,SAO PAULO TRANSPORTE SA,0.0,9295509.8,60498417000158,9734444.12,5,
9723170.21,0.0,1648216.42,9723170.21,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,0.0,9819950.37,62162847000120,11468166.79,5,
0.0,0.0,0.0,0.0,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,0.0,66339.4,66748955000130,66339.4,5,
6611978.68,0.0,0.0,6611978.68,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,0.0,6611978.68,66806555000133,6611978.68,5,
159193.96,241200.81,0.0,159193.96,CONSTRUTORA LETTIERI CORDARO LTDA,0.0,910459.55,07879965000145,910459.55,5,
4365935.22,0.0,1212988.6,4365935.22,SHOP SIGNS OBRAS E SERVICOS LTDA,0.0,4365935.22,02120261000170,5578923.82,5,
7173208.16,0.0,188213.11,7173208.16,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,0.0,7173208.16,01065014000156,7361421.27,5,
8395362.41,0.0,1204.0,8395362.41,HABITA LOTE 12 SA,0.0,8493805.05,33113646000134,8495009.05,5,
